n_packets,node_id,node_addr,time,packet_size
728,2,10.1.2.2,0.714864,128
729,2,10.1.2.2,0.716131,128
730,2,10.1.2.2,0.716728,128
731,2,10.1.2.2,0.717008,128
732,2,10.1.2.2,0.717288,128
733,2,10.1.2.2,0.718352,128
734,2,10.1.2.2,0.719975,128
735,2,10.1.2.2,0.722617,128
736,2,10.1.2.2,0.724619,128
737,2,10.1.2.2,0.724939,128
738,2,10.1.2.2,0.726299,128
739,2,10.1.2.2,0.726579,128
740,2,10.1.2.2,0.726859,128
741,2,10.1.2.2,0.728815,128
742,2,10.1.2.2,0.729095,128
743,2,10.1.2.2,0.730561,128
744,2,10.1.2.2,0.733531,128
745,2,10.1.2.2,0.734272,128
746,2,10.1.2.2,0.735404,128
747,2,10.1.2.2,0.735794,128
748,2,10.1.2.2,0.736676,128
749,2,10.1.2.2,0.736956,128
750,2,10.1.2.2,0.737658,128
751,2,10.1.2.2,0.737985,128
752,2,10.1.2.2,0.738265,128
753,2,10.1.2.2,0.738545,128
754,2,10.1.2.2,0.738825,128
755,2,10.1.2.2,0.740102,128
756,2,10.1.2.2,0.740382,128
757,2,10.1.2.2,0.740662,128
758,2,10.1.2.2,0.740942,128
759,2,10.1.2.2,0.741647,128
760,2,10.1.2.2,0.742112,128
761,2,10.1.2.2,0.742414,128
762,2,10.1.2.2,0.744531,128
763,2,10.1.2.2,0.744811,128
764,2,10.1.2.2,0.74604,128
765,2,10.1.2.2,0.746755,128
766,2,10.1.2.2,0.74807,128
767,2,10.1.2.2,0.748799,128
768,2,10.1.2.2,0.749329,128
769,2,10.1.2.2,0.749609,128
770,2,10.1.2.2,0.750036,128
771,2,10.1.2.2,0.750474,128
772,2,10.1.2.2,0.751055,128
773,2,10.1.2.2,0.752446,128
774,2,10.1.2.2,0.753009,128
775,2,10.1.2.2,0.753724,128
776,2,10.1.2.2,0.754004,128
777,2,10.1.2.2,0.754402,128
778,2,10.1.2.2,0.754801,128
779,2,10.1.2.2,0.756836,128
780,2,10.1.2.2,0.757675,128
781,2,10.1.2.2,0.757955,128
782,2,10.1.2.2,0.759699,128
783,2,10.1.2.2,0.760538,128
784,2,10.1.2.2,0.760898,128
785,2,10.1.2.2,0.761387,128
786,2,10.1.2.2,0.762026,128
787,2,10.1.2.2,0.762306,128
788,2,10.1.2.2,0.763145,128
789,2,10.1.2.2,0.763425,128
790,2,10.1.2.2,0.763705,128
791,2,10.1.2.2,0.763985,128
792,2,10.1.2.2,0.764781,128
793,2,10.1.2.2,0.765087,128
794,2,10.1.2.2,0.765898,128
795,2,10.1.2.2,0.766658,128
796,2,10.1.2.2,0.767019,128
797,2,10.1.2.2,0.767299,128
798,2,10.1.2.2,0.76812,128
799,2,10.1.2.2,0.769535,128
800,2,10.1.2.2,0.769815,128
801,2,10.1.2.2,0.770095,128
802,2,10.1.2.2,0.770653,128
803,2,10.1.2.2,0.771448,128
804,2,10.1.2.2,0.772001,128
805,2,10.1.2.2,0.773404,128
806,2,10.1.2.2,0.773887,128
807,2,10.1.2.2,0.774301,128
808,2,10.1.2.2,0.774581,128
809,2,10.1.2.2,0.776922,128
810,2,10.1.2.2,0.777373,128
811,2,10.1.2.2,0.778415,128
812,2,10.1.2.2,0.779218,128
813,2,10.1.2.2,0.781832,128
814,2,10.1.2.2,0.783109,128
815,2,10.1.2.2,0.784293,128
816,2,10.1.2.2,0.784598,128
817,2,10.1.2.2,0.784878,128
818,2,10.1.2.2,0.785158,128
819,2,10.1.2.2,0.785438,128
820,2,10.1.2.2,0.785718,128
821,2,10.1.2.2,0.785998,128
822,2,10.1.2.2,0.788171,128
823,2,10.1.2.2,0.789596,128
824,2,10.1.2.2,0.790652,128
825,2,10.1.2.2,0.791071,128
826,2,10.1.2.2,0.792432,128
827,2,10.1.2.2,0.793262,128
828,2,10.1.2.2,0.794267,128
829,2,10.1.2.2,0.79607,128
830,2,10.1.2.2,0.796607,128
831,2,10.1.2.2,0.797294,128
832,2,10.1.2.2,0.797574,128
833,2,10.1.2.2,0.797955,128
834,2,10.1.2.2,0.79902,128
835,2,10.1.2.2,0.7993,128
836,2,10.1.2.2,0.79958,128
837,2,10.1.2.2,0.800364,128
838,2,10.1.2.2,0.800644,128
839,2,10.1.2.2,0.801745,128
840,2,10.1.2.2,0.802304,128
841,2,10.1.2.2,0.80419,128
842,2,10.1.2.2,0.806999,128
843,2,10.1.2.2,0.809619,128
844,2,10.1.2.2,0.81028,128
845,2,10.1.2.2,0.81239,128
846,2,10.1.2.2,0.81267,128
847,2,10.1.2.2,0.81295,128
848,2,10.1.2.2,0.81323,128
849,2,10.1.2.2,0.816941,128
850,2,10.1.2.2,0.8178,128
851,2,10.1.2.2,0.818802,128
852,2,10.1.2.2,0.819082,128
853,2,10.1.2.2,0.819362,128
854,2,10.1.2.2,0.819642,128
855,2,10.1.2.2,0.819922,128
856,2,10.1.2.2,0.821445,128
857,2,10.1.2.2,0.821725,128
858,2,10.1.2.2,0.823194,128
859,2,10.1.2.2,0.823474,128
860,2,10.1.2.2,0.823795,128
861,2,10.1.2.2,0.825218,128
862,2,10.1.2.2,0.825498,128
863,2,10.1.2.2,0.827458,128
864,2,10.1.2.2,0.827738,128
865,2,10.1.2.2,0.828488,128
866,2,10.1.2.2,0.829382,128
867,2,10.1.2.2,0.830029,128
868,2,10.1.2.2,0.830455,128
869,2,10.1.2.2,0.830735,128
870,2,10.1.2.2,0.831264,128
871,2,10.1.2.2,0.832393,128
872,2,10.1.2.2,0.834724,128
873,2,10.1.2.2,0.835564,128
874,2,10.1.2.2,0.836497,128
875,2,10.1.2.2,0.836777,128
876,2,10.1.2.2,0.837721,128
877,2,10.1.2.2,0.838321,128
878,2,10.1.2.2,0.839493,128
879,2,10.1.2.2,0.840214,128
880,2,10.1.2.2,0.841991,128
881,2,10.1.2.2,0.843141,128
882,2,10.1.2.2,0.845535,128
883,2,10.1.2.2,0.846118,128
884,2,10.1.2.2,0.847423,128
885,2,10.1.2.2,0.851373,128
886,2,10.1.2.2,0.852444,128
887,2,10.1.2.2,0.859695,128
888,2,10.1.2.2,0.863368,128
889,2,10.1.2.2,0.864132,128
890,2,10.1.2.2,0.864412,128
891,2,10.1.2.2,0.864692,128
892,2,10.1.2.2,0.865341,128
893,2,10.1.2.2,0.865815,128
894,2,10.1.2.2,0.867235,128
895,2,10.1.2.2,0.867515,128
896,2,10.1.2.2,0.867795,128
897,2,10.1.2.2,0.868166,128
898,2,10.1.2.2,0.86929,128
899,2,10.1.2.2,0.870375,128
900,2,10.1.2.2,0.872363,128
901,2,10.1.2.2,0.872692,128
902,2,10.1.2.2,0.874719,128
903,2,10.1.2.2,0.87549,128
904,2,10.1.2.2,0.879625,128
905,2,10.1.2.2,0.880158,128
906,2,10.1.2.2,0.880438,128
907,2,10.1.2.2,0.880718,128
908,2,10.1.2.2,0.882493,128
909,2,10.1.2.2,0.883069,128
910,2,10.1.2.2,0.883349,128
911,2,10.1.2.2,0.88468,128
912,2,10.1.2.2,0.885387,128
913,2,10.1.2.2,0.885814,128
914,2,10.1.2.2,0.888828,128
915,2,10.1.2.2,0.890094,128
916,2,10.1.2.2,0.894787,128
917,2,10.1.2.2,0.895107,128
918,2,10.1.2.2,0.895871,128
919,2,10.1.2.2,0.897096,128
920,2,10.1.2.2,0.897376,128
921,2,10.1.2.2,0.89799,128
922,2,10.1.2.2,0.89827,128
923,2,10.1.2.2,0.89873,128
924,2,10.1.2.2,0.899068,128
925,2,10.1.2.2,0.90008,128
926,2,10.1.2.2,0.900897,128
927,2,10.1.2.2,0.901177,128
928,2,10.1.2.2,0.901457,128
929,2,10.1.2.2,0.902507,128
930,2,10.1.2.2,0.903482,128
931,2,10.1.2.2,0.904147,128
932,2,10.1.2.2,0.904427,128
933,2,10.1.2.2,0.904707,128
934,2,10.1.2.2,0.905093,128
935,2,10.1.2.2,0.905937,128
936,2,10.1.2.2,0.907693,128
937,2,10.1.2.2,0.907973,128
938,2,10.1.2.2,0.908253,128
939,2,10.1.2.2,0.909054,128
940,2,10.1.2.2,0.909334,128
941,2,10.1.2.2,0.90991,128
942,2,10.1.2.2,0.910261,128
943,2,10.1.2.2,0.912955,128
944,2,10.1.2.2,0.91374,128
945,2,10.1.2.2,0.91408,128
946,2,10.1.2.2,0.91436,128
947,2,10.1.2.2,0.91464,128
948,2,10.1.2.2,0.915428,128
949,2,10.1.2.2,0.915726,128
950,2,10.1.2.2,0.917646,128
951,2,10.1.2.2,0.918705,128
952,2,10.1.2.2,0.921686,128
953,2,10.1.2.2,0.922427,128
954,2,10.1.2.2,0.922715,128
955,2,10.1.2.2,0.925253,128
956,2,10.1.2.2,0.925858,128
957,2,10.1.2.2,0.926236,128
958,2,10.1.2.2,0.927209,128
959,2,10.1.2.2,0.927489,128
960,2,10.1.2.2,0.927991,128
961,2,10.1.2.2,0.929575,128
962,2,10.1.2.2,0.931572,128
963,2,10.1.2.2,0.932392,128
964,2,10.1.2.2,0.934006,128
965,2,10.1.2.2,0.934409,128
966,2,10.1.2.2,0.934689,128
967,2,10.1.2.2,0.934969,128
968,2,10.1.2.2,0.935249,128
969,2,10.1.2.2,0.935652,128
970,2,10.1.2.2,0.936635,128
971,2,10.1.2.2,0.936915,128
972,2,10.1.2.2,0.937934,128
973,2,10.1.2.2,0.938487,128
974,2,10.1.2.2,0.938767,128
975,2,10.1.2.2,0.940125,128
976,2,10.1.2.2,0.940405,128
977,2,10.1.2.2,0.940685,128
978,2,10.1.2.2,0.941491,128
979,2,10.1.2.2,0.943088,128
980,2,10.1.2.2,0.943549,128
981,2,10.1.2.2,0.945114,128
982,2,10.1.2.2,0.948059,128
983,2,10.1.2.2,0.948339,128
984,2,10.1.2.2,0.948619,128
985,2,10.1.2.2,0.948923,128
986,2,10.1.2.2,0.949285,128
987,2,10.1.2.2,0.949565,128
988,2,10.1.2.2,0.949845,128
989,2,10.1.2.2,0.950368,128
990,2,10.1.2.2,0.950829,128
991,2,10.1.2.2,0.951292,128
992,2,10.1.2.2,0.955597,128
993,2,10.1.2.2,0.956945,128
994,2,10.1.2.2,0.957225,128
995,2,10.1.2.2,0.957792,128
996,2,10.1.2.2,0.960626,128
997,2,10.1.2.2,0.960935,128
998,2,10.1.2.2,0.961215,128
999,2,10.1.2.2,0.965507,128
1000,2,10.1.2.2,0.96662,128
1001,2,10.1.2.2,0.967547,128
1002,2,10.1.2.2,0.968697,128
1003,2,10.1.2.2,0.96941,128
1004,2,10.1.2.2,0.96969,128
1005,2,10.1.2.2,0.971255,128
1006,2,10.1.2.2,0.971535,128
1007,2,10.1.2.2,0.975731,128
1008,2,10.1.2.2,0.976321,128
1009,2,10.1.2.2,0.976601,128
1010,2,10.1.2.2,0.976881,128
1011,2,10.1.2.2,0.977845,128
1012,2,10.1.2.2,0.978637,128
1013,2,10.1.2.2,0.978997,128
1014,2,10.1.2.2,0.979277,128
1015,2,10.1.2.2,0.979948,128
1016,2,10.1.2.2,0.981095,128
1017,2,10.1.2.2,0.982582,128
1018,2,10.1.2.2,0.983123,128
1019,2,10.1.2.2,0.984719,128
1020,2,10.1.2.2,0.98505,128
1021,2,10.1.2.2,0.986471,128
1022,2,10.1.2.2,0.986751,128
1023,2,10.1.2.2,0.987031,128
1024,2,10.1.2.2,0.987311,128
1025,2,10.1.2.2,0.989161,128
1026,2,10.1.2.2,0.98953,128
1027,2,10.1.2.2,0.990364,128
1028,2,10.1.2.2,0.990985,128
1029,2,10.1.2.2,0.991265,128
1030,2,10.1.2.2,0.993329,128
1031,2,10.1.2.2,0.993609,128
1032,2,10.1.2.2,0.995833,128
1033,2,10.1.2.2,0.996362,128
1034,2,10.1.2.2,0.997204,128
1035,2,10.1.2.2,0.998295,128
1146,2,10.1.2.2,2.10301,128
1147,2,10.1.2.2,2.1033,128
1148,2,10.1.2.2,2.10383,128
1149,2,10.1.2.2,2.10514,128
1150,2,10.1.2.2,2.10588,128
1151,2,10.1.2.2,2.10827,128
1152,2,10.1.2.2,2.10855,128
1153,2,10.1.2.2,2.10887,128
1154,2,10.1.2.2,2.1137,128
1155,2,10.1.2.2,2.11398,128
1156,2,10.1.2.2,2.11475,128
1157,2,10.1.2.2,2.11503,128
1158,2,10.1.2.2,2.11545,128
1159,2,10.1.2.2,2.118,128
1160,2,10.1.2.2,2.11893,128
1161,2,10.1.2.2,2.11921,128
1162,2,10.1.2.2,2.12217,128
1163,2,10.1.2.2,2.12298,128
1164,2,10.1.2.2,2.12357,128
1165,2,10.1.2.2,2.12385,128
1166,2,10.1.2.2,2.12413,128
1167,2,10.1.2.2,2.13041,128
1168,2,10.1.2.2,2.13153,128
1169,2,10.1.2.2,2.13277,128
1170,2,10.1.2.2,2.13421,128
1171,2,10.1.2.2,2.13681,128
1172,2,10.1.2.2,2.13736,128
1173,2,10.1.2.2,2.13894,128
1174,2,10.1.2.2,2.14188,128
1175,2,10.1.2.2,2.14309,128
1176,2,10.1.2.2,2.14337,128
1177,2,10.1.2.2,2.14394,128
1178,2,10.1.2.2,2.14446,128
1179,2,10.1.2.2,2.14474,128
1180,2,10.1.2.2,2.14502,128
1181,2,10.1.2.2,2.1453,128
1182,2,10.1.2.2,2.14623,128
1183,2,10.1.2.2,2.14682,128
1184,2,10.1.2.2,2.15232,128
1185,2,10.1.2.2,2.15362,128
1186,2,10.1.2.2,2.1546,128
1187,2,10.1.2.2,2.15489,128
1188,2,10.1.2.2,2.15616,128
1189,2,10.1.2.2,2.15652,128
1190,2,10.1.2.2,2.15858,128
1191,2,10.1.2.2,2.16069,128
1192,2,10.1.2.2,2.16187,128
1193,2,10.1.2.2,2.16233,128
1194,2,10.1.2.2,2.16261,128
1195,2,10.1.2.2,2.16289,128
1196,2,10.1.2.2,2.16348,128
1197,2,10.1.2.2,2.16392,128
1198,2,10.1.2.2,2.16436,128
1199,2,10.1.2.2,2.16464,128
1200,2,10.1.2.2,2.16508,128
1201,2,10.1.2.2,2.16542,128
1202,2,10.1.2.2,2.16695,128
1203,2,10.1.2.2,2.16777,128
1204,2,10.1.2.2,2.16805,128
1205,2,10.1.2.2,2.16833,128
1206,2,10.1.2.2,2.17037,128
1207,2,10.1.2.2,2.17088,128
1208,2,10.1.2.2,2.17132,128
1209,2,10.1.2.2,2.17304,128
1210,2,10.1.2.2,2.1741,128
1211,2,10.1.2.2,2.17494,128
1212,2,10.1.2.2,2.17603,128
1213,2,10.1.2.2,2.17631,128
1214,2,10.1.2.2,2.17659,128
1215,2,10.1.2.2,2.177,128
1216,2,10.1.2.2,2.18023,128
1217,2,10.1.2.2,2.18107,128
1218,2,10.1.2.2,2.18571,128
1219,2,10.1.2.2,2.18623,128
1220,2,10.1.2.2,2.18668,128
1221,2,10.1.2.2,2.18753,128
1222,2,10.1.2.2,2.18781,128
1223,2,10.1.2.2,2.18952,128
1224,2,10.1.2.2,2.1898,128
1225,2,10.1.2.2,2.19008,128
1226,2,10.1.2.2,2.19077,128
1227,2,10.1.2.2,2.19211,128
1228,2,10.1.2.2,2.19338,128
1229,2,10.1.2.2,2.19535,128
1230,2,10.1.2.2,2.19661,128
1231,2,10.1.2.2,2.19905,128
1232,2,10.1.2.2,2.19933,128
1233,2,10.1.2.2,2.20111,128
1234,2,10.1.2.2,2.20219,128
1235,2,10.1.2.2,2.20259,128
1236,2,10.1.2.2,2.20329,128
1237,2,10.1.2.2,2.20357,128
1238,2,10.1.2.2,2.20411,128
1239,2,10.1.2.2,2.20477,128
1240,2,10.1.2.2,2.2063,128
1241,2,10.1.2.2,2.20665,128
1242,2,10.1.2.2,2.20733,128
1243,2,10.1.2.2,2.20902,128
1244,2,10.1.2.2,2.2093,128
1245,2,10.1.2.2,2.20958,128
1246,2,10.1.2.2,2.20986,128
1247,2,10.1.2.2,2.21221,128
1248,2,10.1.2.2,2.21315,128
1249,2,10.1.2.2,2.21397,128
1250,2,10.1.2.2,2.21425,128
1251,2,10.1.2.2,2.21637,128
1252,2,10.1.2.2,2.21689,128
1253,2,10.1.2.2,2.21798,128
1254,2,10.1.2.2,2.21929,128
1255,2,10.1.2.2,2.22097,128
1256,2,10.1.2.2,2.22317,128
1257,2,10.1.2.2,2.22458,128
1258,2,10.1.2.2,2.22486,128
1259,2,10.1.2.2,2.22669,128
1260,2,10.1.2.2,2.22926,128
1261,2,10.1.2.2,2.23245,128
1262,2,10.1.2.2,2.2339,128
1263,2,10.1.2.2,2.23604,128
1264,2,10.1.2.2,2.23632,128
1265,2,10.1.2.2,2.2366,128
1266,2,10.1.2.2,2.23931,128
1267,2,10.1.2.2,2.24031,128
1268,2,10.1.2.2,2.24123,128
1269,2,10.1.2.2,2.24272,128
1270,2,10.1.2.2,2.24475,128
1271,2,10.1.2.2,2.24663,128
1272,2,10.1.2.2,2.24859,128
1273,2,10.1.2.2,2.24887,128
1274,2,10.1.2.2,2.25036,128
1275,2,10.1.2.2,2.25193,128
1276,2,10.1.2.2,2.25412,128
1277,2,10.1.2.2,2.25771,128
1278,2,10.1.2.2,2.25934,128
1279,2,10.1.2.2,2.26057,128
1280,2,10.1.2.2,2.26155,128
1281,2,10.1.2.2,2.26324,128
1282,2,10.1.2.2,2.26398,128
1283,2,10.1.2.2,2.26426,128
1284,2,10.1.2.2,2.26496,128
1285,2,10.1.2.2,2.26607,128
1286,2,10.1.2.2,2.26995,128
1287,2,10.1.2.2,2.27023,128
1288,2,10.1.2.2,2.27051,128
1289,2,10.1.2.2,2.27079,128
1290,2,10.1.2.2,2.2719,128
1291,2,10.1.2.2,2.27218,128
1292,2,10.1.2.2,2.27309,128
1293,2,10.1.2.2,2.27344,128
1294,2,10.1.2.2,2.27372,128
1295,2,10.1.2.2,2.274,128
1296,2,10.1.2.2,2.27438,128
1297,2,10.1.2.2,2.27481,128
1298,2,10.1.2.2,2.27553,128
1299,2,10.1.2.2,2.27632,128
1300,2,10.1.2.2,2.27756,128
1301,2,10.1.2.2,2.27987,128
1302,2,10.1.2.2,2.28079,128
1303,2,10.1.2.2,2.28184,128
1304,2,10.1.2.2,2.28212,128
1305,2,10.1.2.2,2.2824,128
1306,2,10.1.2.2,2.28344,128
1307,2,10.1.2.2,2.28415,128
1308,2,10.1.2.2,2.28447,128
1309,2,10.1.2.2,2.28491,128
1310,2,10.1.2.2,2.28519,128
1311,2,10.1.2.2,2.2882,128
1312,2,10.1.2.2,2.28934,128
1313,2,10.1.2.2,2.29019,128
1314,2,10.1.2.2,2.29136,128
1315,2,10.1.2.2,2.29331,128
1316,2,10.1.2.2,2.29359,128
1317,2,10.1.2.2,2.29614,128
1318,2,10.1.2.2,2.29642,128
1319,2,10.1.2.2,2.2967,128
1320,2,10.1.2.2,2.29869,128
1321,2,10.1.2.2,2.29903,128
1322,2,10.1.2.2,2.30145,128
1323,2,10.1.2.2,2.30195,128
1324,2,10.1.2.2,2.30223,128
1325,2,10.1.2.2,2.30286,128
1326,2,10.1.2.2,2.30314,128
1327,2,10.1.2.2,2.30345,128
1328,2,10.1.2.2,2.30477,128
1329,2,10.1.2.2,2.3065,128
1330,2,10.1.2.2,2.30718,128
1331,2,10.1.2.2,2.308,128
1332,2,10.1.2.2,2.30828,128
1333,2,10.1.2.2,2.30942,128
1334,2,10.1.2.2,2.3097,128
1335,2,10.1.2.2,2.30998,128
1336,2,10.1.2.2,2.31026,128
1337,2,10.1.2.2,2.31079,128
1338,2,10.1.2.2,2.31107,128
1339,2,10.1.2.2,2.31135,128
1340,2,10.1.2.2,2.31234,128
1341,2,10.1.2.2,2.31262,128
1342,2,10.1.2.2,2.31292,128
1343,2,10.1.2.2,2.3132,128
1344,2,10.1.2.2,2.31348,128
1345,2,10.1.2.2,2.31471,128
1346,2,10.1.2.2,2.31633,128
1347,2,10.1.2.2,2.31699,128
1348,2,10.1.2.2,2.31777,128
1349,2,10.1.2.2,2.31935,128
1350,2,10.1.2.2,2.32349,128
1351,2,10.1.2.2,2.32391,128
1352,2,10.1.2.2,2.32547,128
1353,2,10.1.2.2,2.32658,128
1354,2,10.1.2.2,2.32771,128
1355,2,10.1.2.2,2.32833,128
1356,2,10.1.2.2,2.33018,128
1357,2,10.1.2.2,2.33116,128
1358,2,10.1.2.2,2.33213,128
1359,2,10.1.2.2,2.33308,128
1360,2,10.1.2.2,2.33344,128
1361,2,10.1.2.2,2.33389,128
1362,2,10.1.2.2,2.33426,128
1363,2,10.1.2.2,2.33454,128
1364,2,10.1.2.2,2.33495,128
1365,2,10.1.2.2,2.33726,128
1366,2,10.1.2.2,2.33817,128
1367,2,10.1.2.2,2.33845,128
1368,2,10.1.2.2,2.33881,128
1369,2,10.1.2.2,2.3395,128
1370,2,10.1.2.2,2.34206,128
1371,2,10.1.2.2,2.34308,128
1372,2,10.1.2.2,2.34357,128
1373,2,10.1.2.2,2.34411,128
1374,2,10.1.2.2,2.34439,128
1375,2,10.1.2.2,2.34527,128
1376,2,10.1.2.2,2.34792,128
1377,2,10.1.2.2,2.34972,128
1378,2,10.1.2.2,2.35037,128
1379,2,10.1.2.2,2.35068,128
1380,2,10.1.2.2,2.35193,128
1381,2,10.1.2.2,2.35368,128
1382,2,10.1.2.2,2.35396,128
1383,2,10.1.2.2,2.35424,128
1384,2,10.1.2.2,2.35468,128
1385,2,10.1.2.2,2.35503,128
1386,2,10.1.2.2,2.35559,128
1387,2,10.1.2.2,2.35605,128
1388,2,10.1.2.2,2.35716,128
1389,2,10.1.2.2,2.35744,128
1390,2,10.1.2.2,2.35772,128
1391,2,10.1.2.2,2.35918,128
1392,2,10.1.2.2,2.35968,128
1393,2,10.1.2.2,2.35996,128
1394,2,10.1.2.2,2.3608,128
1395,2,10.1.2.2,2.36211,128
1396,2,10.1.2.2,2.36239,128
1397,2,10.1.2.2,2.36303,128
1398,2,10.1.2.2,2.36338,128
1399,2,10.1.2.2,2.36384,128
1400,2,10.1.2.2,2.36501,128
1401,2,10.1.2.2,2.36713,128
1402,2,10.1.2.2,2.3675,128
1403,2,10.1.2.2,2.36778,128
1404,2,10.1.2.2,2.36806,128
1405,2,10.1.2.2,2.36979,128
1406,2,10.1.2.2,2.371,128
1407,2,10.1.2.2,2.37346,128
1408,2,10.1.2.2,2.37375,128
1409,2,10.1.2.2,2.37403,128
1410,2,10.1.2.2,2.37458,128
1411,2,10.1.2.2,2.3754,128
1412,2,10.1.2.2,2.37804,128
1413,2,10.1.2.2,2.37832,128
1414,2,10.1.2.2,2.3786,128
1415,2,10.1.2.2,2.37954,128
1416,2,10.1.2.2,2.37997,128
1417,2,10.1.2.2,2.38128,128
1418,2,10.1.2.2,2.38211,128
1419,2,10.1.2.2,2.38327,128
1420,2,10.1.2.2,2.38532,128
1421,2,10.1.2.2,2.38719,128
1422,2,10.1.2.2,2.38747,128
1423,2,10.1.2.2,2.38861,128
1424,2,10.1.2.2,2.39049,128
1425,2,10.1.2.2,2.39224,128
1426,2,10.1.2.2,2.39355,128
1427,2,10.1.2.2,2.39419,128
1428,2,10.1.2.2,2.3976,128
1429,2,10.1.2.2,2.39788,128
1430,2,10.1.2.2,2.40038,128
1431,2,10.1.2.2,2.40097,128
1432,2,10.1.2.2,2.40125,128
1433,2,10.1.2.2,2.40405,128
1434,2,10.1.2.2,2.40482,128
1435,2,10.1.2.2,2.4051,128
1436,2,10.1.2.2,2.40538,128
1437,2,10.1.2.2,2.40677,128
1438,2,10.1.2.2,2.40806,128
1439,2,10.1.2.2,2.40834,128
1440,2,10.1.2.2,2.4089,128
1441,2,10.1.2.2,2.41086,128
1442,2,10.1.2.2,2.41235,128
1443,2,10.1.2.2,2.41405,128
1444,2,10.1.2.2,2.41459,128
1445,2,10.1.2.2,2.41487,128
1446,2,10.1.2.2,2.41515,128
1447,2,10.1.2.2,2.41683,128
1448,2,10.1.2.2,2.41797,128
1449,2,10.1.2.2,2.41968,128
1450,2,10.1.2.2,2.42451,128
1451,2,10.1.2.2,2.42872,128
1452,2,10.1.2.2,2.43058,128
1453,2,10.1.2.2,2.43155,128
1454,2,10.1.2.2,2.43183,128
1455,2,10.1.2.2,2.43263,128
1456,2,10.1.2.2,2.43386,128
1457,2,10.1.2.2,2.43418,128
1458,2,10.1.2.2,2.4346,128
1459,2,10.1.2.2,2.43488,128
1460,2,10.1.2.2,2.43559,128
1461,2,10.1.2.2,2.4387,128
1462,2,10.1.2.2,2.43986,128
1463,2,10.1.2.2,2.4404,128
1464,2,10.1.2.2,2.44081,128
1465,2,10.1.2.2,2.44109,128
1466,2,10.1.2.2,2.44344,128
1467,2,10.1.2.2,2.44381,128
1468,2,10.1.2.2,2.44409,128
1469,2,10.1.2.2,2.44437,128
1470,2,10.1.2.2,2.44513,128
1471,2,10.1.2.2,2.44606,128
1472,2,10.1.2.2,2.44639,128
1473,2,10.1.2.2,2.44703,128
1474,2,10.1.2.2,2.44731,128
1475,2,10.1.2.2,2.44759,128
1476,2,10.1.2.2,2.44815,128
1477,2,10.1.2.2,2.44937,128
1478,2,10.1.2.2,2.45143,128
1479,2,10.1.2.2,2.45174,128
1480,2,10.1.2.2,2.45409,128
1481,2,10.1.2.2,2.45784,128
1482,2,10.1.2.2,2.45821,128
1483,2,10.1.2.2,2.45864,128
1484,2,10.1.2.2,2.45974,128
1485,2,10.1.2.2,2.46069,128
1486,2,10.1.2.2,2.46111,128
1487,2,10.1.2.2,2.46167,128
1488,2,10.1.2.2,2.46239,128
1489,2,10.1.2.2,2.46267,128
1490,2,10.1.2.2,2.46402,128
1491,2,10.1.2.2,2.46551,128
1492,2,10.1.2.2,2.46579,128
1493,2,10.1.2.2,2.46644,128
1494,2,10.1.2.2,2.46672,128
1495,2,10.1.2.2,2.46722,128
1496,2,10.1.2.2,2.46756,128
1497,2,10.1.2.2,2.46864,128
1498,2,10.1.2.2,2.46957,128
1499,2,10.1.2.2,2.47382,128
1500,2,10.1.2.2,2.47691,128
1501,2,10.1.2.2,2.47719,128
1502,2,10.1.2.2,2.48249,128
1503,2,10.1.2.2,2.4847,128
1504,2,10.1.2.2,2.48498,128
1505,2,10.1.2.2,2.48526,128
1506,2,10.1.2.2,2.48554,128
1507,2,10.1.2.2,2.48582,128
1508,2,10.1.2.2,2.4861,128
1509,2,10.1.2.2,2.4883,128
1510,2,10.1.2.2,2.4887,128
1511,2,10.1.2.2,2.48935,128
1512,2,10.1.2.2,2.4902,128
1513,2,10.1.2.2,2.49048,128
1514,2,10.1.2.2,2.49076,128
1515,2,10.1.2.2,2.49115,128
1516,2,10.1.2.2,2.49213,128
1517,2,10.1.2.2,2.49258,128
1518,2,10.1.2.2,2.49293,128
1519,2,10.1.2.2,2.49321,128
1520,2,10.1.2.2,2.49349,128
1521,2,10.1.2.2,2.49484,128
1522,2,10.1.2.2,2.49512,128
1523,2,10.1.2.2,2.49547,128
1524,2,10.1.2.2,2.49575,128
1525,2,10.1.2.2,2.49691,128
1526,2,10.1.2.2,2.49734,128
1527,2,10.1.2.2,2.4983,128
1528,2,10.1.2.2,2.49868,128
1529,2,10.1.2.2,2.49986,128
1530,2,10.1.2.2,2.50032,128
1531,2,10.1.2.2,2.50061,128
1532,2,10.1.2.2,2.50508,128
1533,2,10.1.2.2,2.50737,128
1534,2,10.1.2.2,2.50779,128
1535,2,10.1.2.2,2.50885,128
1536,2,10.1.2.2,2.51144,128
1537,2,10.1.2.2,2.5123,128
1538,2,10.1.2.2,2.51416,128
1539,2,10.1.2.2,2.51444,128
1540,2,10.1.2.2,2.5157,128
1541,2,10.1.2.2,2.51676,128
1542,2,10.1.2.2,2.51764,128
1543,2,10.1.2.2,2.51863,128
1544,2,10.1.2.2,2.51945,128
1545,2,10.1.2.2,2.51986,128
1546,2,10.1.2.2,2.52163,128
1547,2,10.1.2.2,2.52215,128
1548,2,10.1.2.2,2.52261,128
1549,2,10.1.2.2,2.52302,128
