0,128
0.000136171,128
0.00345391,128
0.0036246,128
0.00424124,128
0.00468177,128
0.0063826,128
0.00880231,128
0.0119099,128
0.0125619,128
0.0131398,128
0.0171826,128
0.0176496,128
0.0176505,128
0.0179667,128
0.0185219,128
0.02026,128
0.0215346,128
0.0225113,128
0.0225465,128
0.0228643,128
0.0235896,128
0.0237036,128
0.024338,128
0.0250322,128
0.0266765,128
0.0272513,128
0.0274333,128
0.0331101,128
0.0337706,128
0.0366974,128
0.036777,128
0.0374966,128
0.0383837,128
0.0387859,128
0.0390599,128
0.0392792,128
0.0401357,128
0.0414558,128
0.0418986,128
0.0430557,128
0.043172,128
0.0449091,128
0.046906,128
0.0474615,128
0.0484671,128
0.048672,128
0.0490602,128
0.0493803,128
0.049673,128
0.0498293,128
0.0503333,128
0.050598,128
0.0512279,128
0.0533251,128
0.0537383,128
0.0557482,128
0.0569653,128
0.0569755,128
0.0572076,128
0.0594973,128
0.062228,128
0.0624415,128
0.0625218,128
0.0641915,128
0.0670576,128
0.0672745,128
0.0676361,128
0.0677808,128
0.0690399,128
0.0714898,128
0.0716948,128
0.073127,128
0.0740974,128
0.0749197,128
0.0768483,128
0.0770596,128
0.0774438,128
0.0782702,128
0.0785591,128
0.0795066,128
0.0801501,128
0.0806048,128
0.0817835,128
0.0820696,128
0.082293,128
0.0832992,128
0.0870734,128
0.0879197,128
0.0889532,128
0.0898949,128
0.090885,128
0.0930984,128
0.0932729,128
0.0945022,128
0.0954555,128
0.0966953,128
0.0967844,128
0.0970738,128
0.0989691,128
0.0992814,128
0.0996218,128
0.100356,128
0.100525,128
0.101287,128
0.10196,128
0.102499,128
0.103938,128
0.104895,128
0.105624,128
0.105856,128
0.106132,128
0.106955,128
0.107187,128
0.108691,128
0.109746,128
0.111821,128
0.112698,128
0.112863,128
0.11319,128
0.113412,128
0.113436,128
0.114177,128
0.11517,128
0.115445,128
0.11666,128
0.118853,128
0.119936,128
0.120782,128
0.123241,128
0.123871,128
0.124719,128
0.125964,128
0.126944,128
0.127533,128
0.127684,128
0.128137,128
0.128623,128
0.130686,128
0.132128,128
0.132413,128
0.133168,128
0.133434,128
0.134562,128
0.135463,128
0.136898,128
0.137587,128
0.138545,128
0.13952,128
0.142567,128
0.142958,128
0.142995,128
0.144014,128
0.147028,128
0.147549,128
0.148131,128
0.148251,128
0.148582,128
0.148729,128
0.150392,128
0.152485,128
0.153577,128
0.157509,128
0.15853,128
0.159792,128
0.159934,128
0.160124,128
0.160578,128
0.16071,128
0.161788,128
0.162038,128
0.162304,128
0.162395,128
0.1639,128
0.165075,128
0.165129,128
0.166123,128
0.166464,128
0.167157,128
0.170519,128
0.170568,128
0.17155,128
0.172989,128
0.173067,128
0.174528,128
0.17915,128
0.179519,128
0.181064,128
0.18177,128
0.182783,128
0.183183,128
0.184561,128
0.184588,128
0.188439,128
0.189013,128
0.189153,128
0.191377,128
0.192145,128
0.192972,128
0.193154,128
0.193198,128
0.194292,128
0.196062,128
0.19714,128
0.198779,128
0.198911,128
0.199202,128
0.199299,128
0.199707,128
0.200058,128
0.201106,128
0.201216,128
0.201575,128
0.202561,128
0.202617,128
0.203064,128
0.205088,128
0.207064,128
0.2073,128
0.210107,128
0.2123,128
0.213531,128
0.214244,128
0.215368,128
0.215565,128
0.216529,128
0.218068,128
0.2185,128
0.218581,128
0.218851,128
0.218984,128
0.219613,128
0.222015,128
0.222638,128
0.222722,128
0.223728,128
0.224435,128
0.224854,128
0.227238,128
0.227651,128
0.227848,128
0.229857,128
0.230635,128
0.231435,128
0.231869,128
0.233288,128
0.233552,128
0.23449,128
0.235467,128
0.23713,128
0.2381,128
0.238275,128
0.239126,128
0.239815,128
0.239965,128
0.240163,128
0.242673,128
0.243164,128
0.243369,128
0.245877,128
0.246675,128
0.247388,128
0.249002,128
0.250847,128
0.251254,128
0.252223,128
0.253901,128
0.254858,128
0.25575,128
0.256556,128
0.257291,128
0.257361,128
0.257397,128
0.258258,128
0.259015,128
0.261451,128
0.261452,128
0.261917,128
0.263057,128
0.263794,128
0.265034,128
0.265226,128
0.265477,128
0.265511,128
0.266026,128
0.266365,128
0.266753,128
0.267559,128
0.26878,128
0.27062,128
0.271788,128
0.271797,128
0.273379,128
0.273441,128
0.273475,128
0.273603,128
0.274547,128
0.274754,128
0.27589,128
0.276053,128
0.276625,128
0.277429,128
0.281097,128
0.281853,128
0.282155,128
0.282186,128
0.282304,128
0.282518,128
0.2827,128
0.283749,128
0.283987,128
0.284168,128
0.285919,128
0.286209,128
0.286449,128
0.28652,128
0.287547,128
0.28866,128
0.28868,128
0.288847,128
0.289983,128
0.292169,128
0.29291,128
0.29314,128
0.293369,128
0.294152,128
0.294938,128
0.295659,128
0.29677,128
0.297006,128
0.297288,128
0.299865,128
0.301075,128
0.303202,128
0.304321,128
0.304647,128
0.304925,128
0.304988,128
0.30643,128
0.308341,128
0.308604,128
0.309921,128
0.310476,128
0.31263,128
0.318152,128
0.319838,128
0.320094,128
0.32022,128
0.32316,128
0.323188,128
0.323555,128
0.324424,128
0.330733,128
0.331049,128
0.332445,128
0.335545,128
0.337496,128
0.339772,128
0.339772,128
0.343165,128
0.343854,128
0.344328,128
0.344714,128
0.346413,128
0.347018,128
0.347723,128
0.347892,128
0.348239,128
0.348284,128
0.349716,128
0.350856,128
0.35145,128
0.352704,128
0.352969,128
0.353513,128
0.353664,128
0.354095,128
0.354986,128
0.355721,128
0.35603,128
0.356292,128
0.358403,128
0.360527,128
0.360996,128
0.361033,128
0.361076,128
0.363274,128
0.363678,128
0.364963,128
0.365428,128
0.366367,128
0.366704,128
0.368404,128
0.36917,128
0.369392,128
0.369948,128
0.369981,128
0.371928,128
0.372353,128
0.372453,128
0.372593,128
0.372999,128
0.373297,128
0.373967,128
0.375581,128
0.37707,128
0.378542,128
0.378807,128
0.381433,128
0.382193,128
0.382562,128
0.382655,128
0.383617,128
0.383819,128
0.384798,128
0.387086,128
0.387665,128
