10 35.432
20 49.44
30 63.036
40 82.4
50 103.824
60 133.076
70 98.468
80 80.752
90 80.752
100 80.752
110 80.752
120 80.752
130 80.752
140 80.752
150 80.752
160 81.164
170 80.752
180 80.752
190 80.752
200 80.752
210 80.752
220 80.752
230 80.752
240 80.752
250 80.752
260 80.752
270 80.752
280 81.164
290 80.752
300 80.752
310 80.752
320 80.752
330 80.752
340 80.752
350 80.752
360 80.752
370 80.752
380 80.752
390 80.752
400 80.752
410 81.164
420 80.752
430 80.752
440 80.752
450 80.752
460 80.752
470 80.752
480 80.752
490 80.752
500 80.752
510 80.752
520 80.752
530 80.752
540 81.164
550 80.752
560 80.752
570 80.752
580 80.752
590 80.752
600 80.752
610 80.752
620 80.752
630 80.752
